customer_id,signup_date,acquisition_channel,cac,initial_plan,age,country,churned,ltv
C008241,2023-05-12,Email,28.88,Basic,47,Canada,1,409.71
C008242,2022-02-25,Email,47.11,Basic,61,US,1,219.86
C008243,2022-12-20,Email,43.36,Basic,36,Australia,0,9.99
C008244,2023-04-22,Affiliate,55.13,Basic,65,France,1,59.94
C008245,2023-07-07,Organic,11.81,Standard,28,Canada,1,39.98
C008246,2023-02-19,Paid Search,54.26,Basic,24,Australia,1,39.96
C008247,2022-01-15,Email,41.59,Basic,49,Australia,1,39.96
C008248,2022-02-09,Organic,27.0,Premium,28,Australia,1,79.98
C008249,2022-02-18,Affiliate,46.15,Standard,47,US,0,59.97
C008250,2022-08-20,Social Media,76.35,Standard,57,US,1,419.79
C008251,2022-11-22,Organic,17.83,Premium,22,Germany,0,39.99
C008252,2023-02-28,Paid Search,118.78,Basic,40,France,1,19.98
C008253,2023-02-11,Affiliate,27.71,Premium,21,UK,1,239.94
C008254,2023-01-04,Paid Search,118.66,Basic,49,UK,0,19.98
C008255,2022-05-28,Organic,22.38,Basic,35,Canada,1,9.99
C008256,2022-02-17,Email,59.77,Premium,42,France,0,1079.73
C008257,2022-10-02,Organic,22.25,Standard,47,UK,1,79.96
C008258,2023-10-28,Email,39.92,Basic,52,UK,1,49.95
C008259,2023-10-14,Social Media,74.6,Standard,21,Australia,0,199.9
C008260,2022-01-05,Referral,35.58,Standard,50,Canada,1,19.99
C008261,2022-09-04,Affiliate,50.21,Standard,32,US,1,19.99
C008262,2022-01-06,Social Media,51.53,Basic,38,Australia,1,59.94
C008263,2023-03-01,Organic,24.18,Standard,58,Germany,1,259.87
C008264,2022-02-09,Referral,31.04,Premium,61,UK,1,39.99
C008265,2023-04-27,Social Media,61.19,Basic,36,Germany,1,99.9
C008266,2023-09-18,Organic,22.71,Premium,65,France,1,79.98
C008267,2022-09-06,Organic,15.26,Basic,49,Australia,1,19.98
C008268,2023-06-27,Email,20.94,Standard,45,Canada,1,39.98
C008269,2023-01-13,Organic,29.96,Basic,21,Canada,1,49.96
C008270,2023-10-08,Organic,27.94,Basic,57,France,1,9.99
C008271,2022-12-02,Referral,33.14,Basic,52,France,1,19.98
C008272,2022-01-01,Email,31.31,Basic,19,Germany,1,19.98
C008273,2022-06-13,Email,26.58,Basic,18,Germany,1,19.98
C008274,2022-06-17,Social Media,45.74,Basic,41,Australia,0,9.99
C008275,2022-05-24,Email,34.43,Basic,41,US,1,39.96
C008276,2022-04-30,Paid Search,73.06,Basic,23,US,0,79.92
C008277,2023-03-25,Email,40.41,Standard,40,US,1,159.92
C008278,2023-01-06,Organic,14.17,Premium,65,Australia,1,799.71
C008279,2022-05-04,Email,45.4,Basic,19,Canada,1,29.97
C008280,2022-04-05,Social Media,35.09,Basic,63,US,0,109.89
C008281,2023-05-20,Social Media,61.6,Basic,35,Australia,0,589.66
C008282,2023-01-18,Organic,16.62,Standard,31,UK,1,119.94
C008283,2022-06-07,Referral,36.29,Standard,42,France,1,19.99
C008284,2023-08-09,Email,30.61,Basic,47,France,1,89.91
C008285,2022-07-27,Organic,21.35,Basic,41,UK,1,9.99
C008286,2022-07-28,Email,21.94,Premium,41,Germany,0,119.97
C008287,2022-07-23,Referral,52.45,Basic,27,Canada,1,179.82
C008288,2022-05-07,Paid Search,83.4,Standard,37,France,1,119.94
C008289,2022-03-30,Paid Search,95.16,Standard,22,France,0,279.86
C008290,2022-08-16,Referral,35.57,Basic,30,Germany,0,9.99
C008291,2022-11-01,Paid Search,117.75,Basic,62,UK,1,9.99
C008292,2022-03-28,Affiliate,32.25,Standard,38,Australia,1,199.9
C008293,2023-09-03,Social Media,48.64,Basic,25,Canada,1,149.87
C008294,2022-02-02,Email,43.35,Premium,36,Germany,1,39.99
C008295,2022-08-27,Affiliate,57.16,Basic,46,France,0,279.72
C008296,2023-07-18,Email,39.16,Basic,32,UK,1,29.97
C008297,2023-11-21,Organic,12.57,Basic,27,UK,1,139.86
C008298,2022-09-04,Paid Search,98.41,Standard,33,US,1,119.94
C008299,2023-11-09,Email,35.46,Standard,38,US,1,99.95
C008300,2023-09-18,Affiliate,48.55,Basic,19,Canada,1,119.88
C008301,2022-01-06,Organic,25.56,Basic,52,Germany,0,209.79
C008302,2023-01-24,Referral,40.6,Basic,49,Australia,1,19.98
C008303,2022-06-06,Referral,21.71,Basic,38,Germany,1,139.86
C008304,2023-06-03,Email,36.74,Basic,44,France,0,139.88
C008305,2022-01-30,Social Media,40.26,Premium,30,France,0,999.75
C008306,2022-03-01,Email,50.99,Premium,27,UK,1,79.98
C008307,2022-07-14,Organic,21.28,Basic,56,France,1,49.95
C008308,2023-07-10,Paid Search,70.62,Basic,58,Australia,1,29.97
C008309,2023-04-23,Social Media,34.96,Standard,43,UK,0,419.79
C008310,2022-04-17,Organic,21.27,Standard,59,Germany,1,239.88
C008311,2022-07-12,Referral,38.42,Premium,61,UK,1,39.99
C008312,2023-06-02,Affiliate,46.01,Premium,52,France,1,119.97
C008313,2023-02-01,Organic,10.28,Standard,43,France,1,119.94
C008314,2023-11-29,Email,22.53,Premium,49,France,0,439.89
C008315,2022-02-18,Social Media,66.35,Basic,28,France,1,69.93
C008316,2023-11-20,Social Media,48.87,Standard,19,Germany,1,299.85
C008317,2023-07-14,Organic,23.55,Standard,28,Australia,1,79.96
C008318,2022-10-20,Organic,23.32,Standard,47,France,1,439.78
C008319,2023-03-30,Organic,14.34,Basic,21,France,1,39.96
C008320,2022-08-06,Social Media,57.94,Basic,52,Canada,1,9.99
C008321,2022-09-22,Social Media,75.42,Premium,53,France,0,1119.72
C008322,2022-02-15,Social Media,74.87,Standard,30,Canada,1,39.98
C008323,2023-03-03,Social Media,56.96,Premium,47,Australia,1,199.95
C008324,2023-10-12,Paid Search,77.08,Basic,31,US,1,59.94
C008325,2023-11-18,Email,47.51,Basic,45,Australia,0,369.81
C008326,2023-03-01,Social Media,32.81,Premium,56,France,1,519.87
C008327,2023-05-03,Affiliate,47.35,Basic,19,France,1,69.93
C008328,2023-05-26,Affiliate,42.23,Standard,31,Germany,1,39.98
C008329,2023-06-21,Paid Search,114.56,Standard,39,Australia,1,139.93
C008330,2022-09-04,Referral,24.28,Basic,51,France,1,9.99
C008331,2023-05-24,Organic,15.75,Premium,39,Canada,1,119.97
C008332,2023-05-14,Email,58.02,Basic,58,Australia,0,279.72
C008333,2023-03-27,Paid Search,100.01,Basic,28,US,1,29.97
C008334,2023-05-05,Affiliate,33.53,Premium,35,Germany,1,39.99
C008335,2023-09-01,Email,31.02,Standard,33,UK,1,159.92
C008336,2022-04-24,Referral,59.04,Basic,32,Australia,0,489.69
C008337,2022-02-09,Social Media,62.46,Standard,44,Germany,0,39.98
C008338,2022-05-19,Organic,20.56,Standard,46,France,1,19.99
C008339,2022-10-08,Affiliate,56.62,Basic,18,US,1,29.97
C008340,2022-12-07,Referral,37.96,Basic,42,UK,1,9.99
C008341,2022-04-30,Email,44.58,Basic,60,Canada,0,289.83
C008342,2023-03-14,Social Media,61.56,Basic,39,Australia,1,349.81
C008343,2022-11-04,Paid Search,68.41,Standard,45,Germany,1,59.97
C008344,2023-04-11,Paid Search,92.71,Standard,21,Germany,1,19.99
C008345,2022-06-15,Paid Search,118.79,Basic,57,Canada,1,29.97
C008346,2022-02-14,Referral,46.65,Basic,34,US,1,69.93
C008347,2022-08-22,Email,26.55,Standard,32,France,1,59.97
C008348,2023-02-21,Affiliate,41.5,Basic,33,France,0,259.83
C008349,2022-05-19,Paid Search,108.4,Standard,56,France,0,19.99
C008350,2023-02-04,Paid Search,60.86,Standard,34,Germany,1,39.98
C008351,2023-10-27,Email,49.59,Basic,44,Germany,1,9.99
C008352,2022-03-30,Organic,14.53,Basic,49,Canada,1,19.98
C008353,2023-10-19,Email,22.07,Premium,30,Germany,1,39.99
C008354,2023-10-30,Organic,24.12,Standard,55,UK,0,619.69
C008355,2023-02-25,Paid Search,83.67,Standard,18,Australia,1,399.8
C008356,2023-02-13,Organic,11.05,Basic,45,Germany,1,29.97
C008357,2022-10-20,Referral,45.47,Basic,45,US,0,69.93
C008358,2022-10-19,Email,51.33,Standard,23,US,1,99.95
C008359,2022-02-18,Email,24.26,Basic,60,France,1,219.88
C008360,2022-11-27,Social Media,46.99,Basic,64,UK,0,99.9
C008361,2022-02-09,Organic,11.92,Premium,35,Germany,1,119.97
C008362,2022-05-14,Affiliate,49.41,Basic,37,Australia,1,49.96
C008363,2022-06-10,Organic,28.23,Basic,63,UK,1,49.95
C008364,2022-12-15,Affiliate,46.99,Standard,47,Australia,1,19.99
C008365,2022-07-22,Organic,19.98,Premium,28,US,0,1319.67
C008366,2023-02-26,Referral,34.94,Standard,43,France,0,59.97
C008367,2022-04-19,Organic,24.99,Basic,52,Australia,1,39.96
C008368,2023-11-15,Referral,50.04,Basic,25,Germany,0,169.89
C008369,2022-04-06,Paid Search,96.83,Basic,58,UK,1,9.99
C008370,2023-01-02,Organic,29.01,Basic,29,UK,0,9.99
C008371,2023-04-15,Referral,56.33,Basic,37,France,1,19.98
C008372,2023-10-24,Social Media,68.14,Basic,26,Germany,1,19.98
C008373,2023-11-21,Affiliate,56.58,Basic,38,UK,0,159.86
C008374,2022-10-19,Referral,55.55,Standard,34,US,1,0.0
C008375,2022-03-25,Referral,20.59,Standard,62,France,1,39.98
C008376,2022-12-27,Paid Search,100.19,Premium,53,France,1,39.99
C008377,2023-05-26,Social Media,47.96,Standard,53,Germany,1,59.97
C008378,2022-11-21,Email,57.28,Basic,34,Australia,1,109.89
C008379,2022-03-13,Affiliate,33.77,Basic,51,Australia,0,149.85
C008380,2022-06-18,Paid Search,53.48,Premium,43,Canada,1,399.9
C008381,2022-08-25,Organic,28.21,Basic,26,France,0,9.99
C008382,2023-05-22,Referral,48.2,Basic,36,UK,1,9.99
C008383,2022-08-22,Affiliate,59.01,Standard,37,Canada,0,239.88
C008384,2023-11-27,Referral,41.01,Premium,49,Australia,1,199.95
C008385,2023-10-21,Affiliate,31.29,Standard,36,Germany,1,319.84
C008386,2023-04-11,Paid Search,68.33,Standard,43,Australia,1,159.92
C008387,2022-10-08,Email,39.23,Standard,65,France,1,19.99
C008388,2022-08-05,Affiliate,50.94,Basic,18,Germany,1,39.96
C008389,2023-04-07,Affiliate,55.92,Standard,22,US,0,659.67
C008390,2022-02-02,Email,42.89,Standard,36,UK,1,19.99
C008391,2023-09-21,Email,26.6,Standard,22,Germany,1,39.98
C008392,2023-10-14,Social Media,36.56,Basic,26,Germany,1,429.73
C008393,2022-12-31,Email,33.95,Standard,21,UK,0,399.8
C008394,2022-10-19,Email,43.69,Basic,59,Canada,1,199.83
C008395,2023-04-26,Email,42.92,Basic,51,Australia,1,499.72
C008396,2022-09-25,Paid Search,68.51,Premium,42,Canada,0,79.98
C008397,2022-04-30,Affiliate,25.9,Standard,36,UK,1,59.97
C008398,2022-09-29,Social Media,32.79,Premium,62,US,0,559.86
C008399,2023-06-11,Organic,18.29,Standard,22,Australia,1,79.96
C008400,2022-09-03,Email,33.15,Standard,33,Canada,1,319.84
C008401,2023-04-06,Email,49.98,Standard,35,Canada,0,559.72
C008402,2023-09-27,Organic,24.85,Basic,62,Australia,0,69.93
C008403,2022-05-07,Paid Search,86.61,Basic,24,US,0,9.99
C008404,2022-07-06,Referral,32.34,Basic,60,France,1,19.98
C008405,2022-03-22,Social Media,42.8,Standard,53,France,1,159.92
C008406,2023-08-21,Paid Search,103.71,Standard,47,US,1,99.95
C008407,2023-05-15,Organic,17.4,Basic,19,France,1,49.95
C008408,2023-01-15,Affiliate,48.86,Standard,26,Germany,1,39.98
C008409,2023-11-16,Paid Search,62.99,Basic,34,Australia,1,0.0
C008410,2023-11-04,Paid Search,59.1,Basic,27,US,1,39.96
C008411,2023-05-23,Email,41.01,Basic,49,US,1,69.94
C008412,2023-05-08,Email,44.86,Standard,59,UK,1,139.93
C008413,2023-03-28,Email,56.98,Basic,60,Canada,1,19.98
C008414,2022-06-16,Affiliate,58.82,Basic,55,France,1,39.96
C008415,2023-03-22,Paid Search,77.22,Standard,51,Canada,1,59.97
C008416,2023-01-06,Social Media,43.39,Premium,55,France,0,159.96
C008417,2023-11-21,Paid Search,118.73,Premium,46,Australia,1,39.99
C008418,2023-08-06,Paid Search,86.91,Basic,27,Australia,0,29.97
C008419,2023-09-12,Organic,12.01,Standard,40,US,1,239.88
C008420,2022-11-20,Email,48.94,Basic,48,Canada,1,19.98
C008421,2023-04-03,Email,53.25,Premium,24,Canada,1,119.97
C008422,2023-10-21,Social Media,66.73,Basic,31,US,1,9.99
C008423,2023-10-26,Referral,42.97,Standard,22,Australia,1,19.99
C008424,2022-08-07,Affiliate,31.95,Basic,42,US,1,19.98
C008425,2023-09-24,Referral,49.98,Premium,42,Canada,0,0.0
C008426,2023-10-08,Organic,12.85,Standard,19,US,1,19.99
C008427,2022-06-25,Referral,41.13,Basic,57,France,1,9.99
C008428,2023-01-01,Email,46.81,Standard,47,US,1,19.99
C008429,2022-01-06,Social Media,36.03,Basic,38,UK,0,389.68
C008430,2023-06-10,Affiliate,22.14,Standard,44,UK,1,279.86
C008431,2022-04-08,Email,48.01,Basic,31,Germany,1,109.92
C008432,2023-01-28,Email,28.33,Standard,47,Australia,1,39.98
C008433,2023-08-13,Affiliate,26.71,Premium,49,Canada,1,39.99
C008434,2023-11-23,Referral,50.99,Basic,50,Australia,1,0.0
C008435,2023-09-18,Referral,32.69,Basic,65,Canada,1,9.99
C008436,2022-06-17,Affiliate,30.41,Standard,52,Germany,0,499.75
C008437,2022-05-18,Affiliate,21.05,Basic,56,UK,1,59.94
C008438,2022-04-10,Social Media,73.06,Basic,59,France,1,459.71
C008439,2022-10-02,Organic,21.87,Standard,60,Canada,1,39.98
C008440,2022-11-20,Affiliate,42.99,Premium,59,Germany,1,79.98
C008441,2022-06-30,Affiliate,30.51,Basic,35,US,0,429.75
C008442,2023-08-12,Affiliate,53.15,Standard,46,Australia,1,39.98
C008443,2022-03-18,Social Media,52.52,Premium,60,Australia,1,859.72
C008444,2023-02-28,Email,33.26,Standard,21,Canada,1,139.93
C008445,2023-11-22,Organic,27.91,Basic,23,Australia,0,9.99
C008446,2022-05-02,Organic,28.75,Basic,52,Germany,0,259.74
C008447,2023-04-09,Paid Search,119.81,Basic,55,US,1,299.82
C008448,2022-10-08,Social Media,71.43,Basic,45,US,0,299.7
C008449,2023-09-27,Referral,52.24,Standard,61,Germany,1,139.93
C008450,2022-01-10,Organic,24.4,Basic,35,UK,1,19.98
C008451,2022-10-06,Organic,25.37,Basic,29,Germany,0,269.73
C008452,2023-11-01,Social Media,47.11,Basic,37,Germany,1,9.99
C008453,2023-01-15,Referral,53.77,Standard,43,Canada,0,259.87
C008454,2023-04-14,Paid Search,100.76,Standard,48,Germany,0,259.87
C008455,2022-11-05,Organic,25.29,Basic,45,France,0,439.77
C008456,2022-11-29,Email,20.84,Standard,64,UK,1,19.99
C008457,2022-09-05,Paid Search,53.82,Standard,45,Australia,1,139.93
C008458,2022-07-10,Organic,16.21,Basic,19,Germany,1,9.99
C008459,2022-04-11,Referral,58.03,Basic,47,UK,1,59.94
C008460,2022-01-13,Social Media,40.19,Premium,36,UK,1,219.93
C008461,2023-07-11,Email,20.0,Basic,51,US,0,59.94
C008462,2023-10-13,Referral,25.96,Basic,54,Australia,1,29.97
C008463,2023-01-22,Organic,17.03,Basic,25,US,0,79.92
C008464,2023-03-19,Referral,24.87,Standard,32,Germany,1,239.88
C008465,2023-04-16,Organic,16.63,Basic,25,US,1,59.94
C008466,2023-04-17,Affiliate,53.59,Standard,61,Germany,0,59.97
C008467,2023-03-30,Email,37.23,Basic,56,France,1,19.98
C008468,2022-10-19,Referral,37.73,Standard,57,Germany,1,99.95
C008469,2023-11-21,Organic,20.99,Basic,44,US,1,79.92
C008470,2022-06-02,Paid Search,92.36,Premium,32,US,1,39.99
C008471,2023-06-10,Affiliate,50.04,Standard,37,Australia,0,319.84
C008472,2023-04-26,Referral,53.98,Standard,50,UK,1,39.98
C008473,2022-09-20,Paid Search,81.87,Standard,51,Australia,0,619.69
C008474,2023-02-06,Email,47.46,Premium,46,Canada,1,79.98
C008475,2023-05-30,Paid Search,115.72,Basic,20,France,1,29.97
C008476,2023-03-27,Organic,27.99,Basic,39,France,1,49.95
C008477,2022-12-30,Organic,12.31,Premium,31,Germany,1,159.96
C008478,2023-04-09,Paid Search,100.88,Basic,38,Germany,1,29.97
C008479,2023-04-02,Affiliate,40.88,Basic,19,France,1,109.89
C008480,2022-06-13,Email,27.3,Basic,43,Canada,0,469.74
C008481,2023-09-16,Affiliate,53.19,Standard,25,Australia,1,19.99
C008482,2022-09-03,Referral,23.19,Standard,21,France,0,479.76
C008483,2022-10-13,Affiliate,45.6,Standard,31,Australia,1,79.96
C008484,2022-04-19,Social Media,75.32,Basic,33,Germany,1,19.98
C008485,2023-07-06,Organic,25.93,Basic,59,France,0,179.82
C008486,2022-03-06,Social Media,35.31,Standard,63,UK,1,79.96
C008487,2023-01-26,Email,52.13,Basic,46,France,1,9.99
C008488,2022-02-19,Social Media,51.61,Basic,56,Canada,1,129.87
C008489,2022-03-03,Social Media,64.12,Standard,39,US,0,659.67
C008490,2023-09-12,Paid Search,93.14,Premium,49,France,1,919.77
C008491,2023-08-02,Organic,29.99,Standard,22,France,1,39.98
C008492,2022-06-14,Referral,51.58,Standard,21,US,1,79.96
C008493,2023-10-01,Email,53.76,Basic,61,US,1,99.9
C008494,2023-10-18,Referral,53.07,Standard,36,Canada,1,59.97
C008495,2022-03-24,Referral,55.86,Basic,64,Germany,0,9.99
C008496,2022-04-09,Organic,19.54,Basic,27,France,0,59.94
C008497,2022-10-12,Paid Search,117.92,Basic,48,US,1,139.87
C008498,2023-07-25,Organic,16.85,Standard,40,France,1,19.99
C008499,2022-06-07,Social Media,79.95,Basic,57,Australia,1,9.99
C008500,2023-05-07,Referral,48.47,Standard,62,Canada,1,19.99
C008501,2023-05-11,Paid Search,69.94,Basic,32,US,1,9.99
C008502,2022-07-22,Organic,17.31,Standard,51,Germany,1,59.97
C008503,2022-04-05,Referral,33.9,Standard,45,UK,1,39.98
C008504,2022-06-05,Affiliate,32.4,Basic,47,Germany,1,149.85
C008505,2022-09-28,Affiliate,58.39,Standard,55,Canada,1,159.92
C008506,2023-06-03,Paid Search,62.68,Basic,56,France,1,39.96
C008507,2022-02-08,Organic,10.2,Premium,43,UK,1,199.95
C008508,2022-08-06,Social Media,76.61,Standard,27,Germany,1,179.91
C008509,2023-05-13,Affiliate,50.39,Basic,38,France,1,49.95
C008510,2022-11-10,Affiliate,26.62,Standard,33,France,1,59.97
C008511,2023-11-06,Affiliate,34.42,Basic,30,Australia,0,39.96
C008512,2022-10-12,Social Media,56.91,Basic,33,France,1,49.95
C008513,2023-10-11,Organic,12.34,Basic,39,Germany,1,39.96
C008514,2023-02-20,Email,31.06,Basic,41,US,1,9.99
C008515,2022-08-04,Email,41.83,Premium,41,UK,0,39.99
C008516,2022-06-10,Paid Search,82.94,Basic,31,France,1,19.98
C008517,2023-05-22,Paid Search,58.22,Basic,28,Canada,1,19.98
C008518,2022-06-03,Affiliate,59.23,Basic,35,UK,1,29.97
C008519,2022-09-15,Affiliate,25.79,Standard,54,Canada,0,119.94
C008520,2023-05-10,Email,55.43,Basic,45,UK,0,9.99
C008521,2023-07-19,Organic,19.82,Premium,41,US,0,39.99
C008522,2022-01-13,Referral,48.38,Premium,38,Canada,0,39.99
C008523,2023-06-20,Organic,29.98,Basic,51,UK,0,89.91
C008524,2023-09-20,Social Media,32.08,Premium,52,UK,1,679.83
C008525,2023-06-16,Referral,27.49,Standard,51,Germany,1,39.98
C008526,2022-07-04,Email,27.57,Standard,46,US,1,159.92
C008527,2023-03-15,Paid Search,94.1,Basic,50,Germany,1,19.98
C008528,2022-08-11,Referral,20.78,Basic,40,France,0,329.82
C008529,2022-05-17,Affiliate,25.44,Basic,30,Australia,1,29.97
C008530,2023-11-12,Organic,29.44,Premium,41,US,0,739.64
C008531,2022-03-07,Organic,17.4,Premium,58,Germany,0,39.99
C008532,2022-01-26,Paid Search,108.49,Standard,36,Germany,1,19.99
C008533,2023-05-04,Social Media,67.86,Premium,52,France,0,79.98
C008534,2023-11-23,Referral,28.46,Basic,33,Germany,1,29.97
C008535,2023-08-28,Email,41.49,Basic,19,Australia,1,39.96
C008536,2022-12-07,Paid Search,85.41,Standard,55,France,0,39.98
C008537,2022-03-19,Paid Search,99.31,Standard,32,Australia,1,19.99
C008538,2023-09-19,Referral,52.04,Basic,62,Australia,0,9.99
C008539,2023-01-08,Paid Search,103.16,Basic,42,Canada,1,39.96
C008540,2022-10-23,Social Media,35.69,Standard,42,UK,1,479.76
C008541,2022-06-23,Paid Search,50.84,Premium,60,UK,1,859.75
C008542,2022-10-15,Referral,53.24,Standard,26,France,1,339.83
C008543,2023-08-03,Affiliate,49.35,Basic,51,US,1,9.99
C008544,2023-04-04,Organic,21.18,Premium,42,US,0,559.86
C008545,2023-03-19,Email,43.7,Standard,56,France,1,19.99
C008546,2022-09-27,Social Media,33.71,Premium,60,France,0,199.95
C008547,2022-07-24,Email,48.82,Standard,22,Germany,1,19.99
C008548,2022-05-30,Email,40.65,Standard,18,Canada,0,439.78
C008549,2022-07-09,Referral,40.27,Standard,24,US,1,39.98
C008550,2022-09-09,Referral,46.04,Standard,41,Germany,1,19.99
C008551,2023-09-05,Social Media,62.57,Standard,44,UK,0,19.99
C008552,2022-11-20,Affiliate,21.38,Standard,57,Canada,1,19.99
C008553,2022-03-17,Paid Search,65.0,Basic,51,France,1,29.97
C008554,2023-09-22,Email,47.0,Standard,61,France,0,599.7
C008555,2023-06-11,Email,57.44,Standard,51,US,1,119.94
C008556,2022-04-04,Organic,19.21,Basic,65,UK,1,79.92
C008557,2022-07-29,Affiliate,36.01,Basic,44,France,1,149.85
C008558,2022-01-31,Email,46.01,Premium,60,France,1,479.88
C008559,2022-10-21,Social Media,69.1,Basic,49,UK,1,199.89
C008560,2022-04-26,Paid Search,62.17,Premium,63,Australia,0,1039.74
C008561,2023-05-22,Referral,54.15,Basic,53,UK,1,59.94
C008562,2022-03-16,Affiliate,43.49,Standard,50,US,1,19.99
C008563,2022-11-08,Paid Search,85.87,Basic,33,US,1,19.98
C008564,2023-08-29,Referral,42.8,Basic,42,France,1,89.91
C008565,2022-09-25,Paid Search,58.21,Basic,20,US,1,39.96
C008566,2023-06-23,Affiliate,38.9,Basic,56,US,1,39.96
C008567,2022-08-22,Organic,12.46,Premium,40,France,1,39.99
C008568,2023-03-28,Social Media,49.38,Basic,26,Australia,1,9.99
C008569,2022-08-06,Organic,12.66,Basic,25,Germany,0,519.69
C008570,2022-01-18,Social Media,38.89,Basic,26,Germany,0,229.84
C008571,2022-11-19,Email,41.78,Basic,23,France,1,49.95
C008572,2022-11-22,Email,52.48,Basic,31,US,0,69.93
C008573,2022-09-25,Organic,17.62,Basic,47,UK,1,319.8
C008574,2023-02-10,Organic,21.06,Standard,18,France,0,239.88
C008575,2022-12-19,Paid Search,56.78,Basic,22,Germany,0,79.92
C008576,2023-09-09,Affiliate,53.56,Standard,22,UK,0,599.7
C008577,2023-02-11,Affiliate,26.8,Basic,59,US,1,59.94
C008578,2022-03-18,Paid Search,96.38,Premium,29,US,0,519.87
C008579,2023-08-03,Affiliate,55.49,Premium,23,France,1,199.95
C008580,2022-11-16,Organic,11.49,Premium,35,Germany,1,39.99
C008581,2023-09-23,Referral,23.29,Standard,43,US,1,119.94
C008582,2023-04-22,Referral,25.71,Basic,20,Australia,0,329.67
C008583,2022-10-17,Social Media,32.43,Standard,53,US,0,579.71
C008584,2023-03-21,Affiliate,53.7,Basic,61,Canada,1,249.75
C008585,2022-08-23,Paid Search,117.24,Basic,25,Germany,0,179.82
C008586,2022-07-11,Referral,25.28,Premium,20,Canada,0,279.93
C008587,2023-08-14,Social Media,48.89,Basic,33,US,1,279.84
C008588,2023-01-07,Affiliate,22.98,Standard,39,US,1,359.82
C008589,2022-07-31,Paid Search,96.03,Basic,43,Germany,0,159.84
C008590,2022-07-27,Organic,27.3,Premium,27,Canada,1,0.0
C008591,2022-01-01,Referral,32.38,Standard,30,Canada,1,419.79
C008592,2023-08-04,Affiliate,47.21,Basic,33,UK,0,19.98
C008593,2023-07-31,Organic,14.45,Basic,60,France,1,59.94
C008594,2023-01-06,Referral,31.12,Basic,24,France,0,219.88
C008595,2022-11-24,Email,20.78,Basic,53,Canada,0,119.88
C008596,2022-04-15,Referral,25.66,Basic,41,US,1,9.99
C008597,2022-04-05,Affiliate,32.4,Standard,59,US,1,79.96
C008598,2022-10-02,Referral,34.51,Premium,19,UK,0,39.99
